product_link,Title,Actual_Price,Selling_Price,Brand,Model Name,Colour,Headphones form factor,Connector Type,Form Factor,Connectivity technologies,Material,Compatible Devices,Item Dimensions LxWxH,Connectivity Technology,Wireless Communication Technology,Special Feature,Mounting Hardware,Series,Included Components
https://www.amazon.in/pTron-Bassbuds-Immersive-Bluetooth-Resistant/dp/B0BZDNMVWP/ref=sr_1_56?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-56,"pTron Bassbuds Air In-Ear TWS Earbuds with 13mm Driver for Immersive Sound, 32Hrs Playtime, Clear Calls, Bluetooth V5.1, Touch Control, TypeC Fast Charging, Voice Assist & IPX4 Water Resistant (Black)","₹2,599",899,pTron,Bassbuds,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Isolating-Microphones-Headphones/dp/B08HL7B1JD/ref=sr_1_76?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-76,"Meyaar SP Dual Driver Earphones,6D Sound High End Sport Earbuds Noise Isolating Deep Bass in Ear Earphones with Microphones Headphones with Mic (Black) (Black with Case)",₹999,329,Meyaar,SP Dual,Black With Case,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Bassheads-220-Earphones-Inline/dp/B0BQYGC9H3/ref=sr_1_11?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-11,boAt Bassheads 220 Wired in Ear Earphones with Inline Mic(Frosty White),₹999,399,boAt,Bassheads,White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","₹3,990","1,417",boAt,Rockerz 450,Luscious Black,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Cancellation-Wireless-Charging-Controls/dp/B08G211JLR/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72,"Skullcandy Indy ANC True Wireless in-Ear Bluetooth Earbuds, Active Noise Cancellation, Compatible with iPhone and Android, Charging Case and Mic, Best for Gym, Sports, and Gaming - Black","₹19,999","6,499",Skullcandy,Indy ANC,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Plus-Wireless-Earphone-Pure/dp/B08F8TPLZ3/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,Skullcandy Jib Plus Wireless Bluetooth in Ear Earphone with Mic (Pure Mint),"₹2,499","1,499",Skullcandy,Jib Plus,Pure Mint,In Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODIzNTQyMjE5NjIwNjc4OjE2ODQzODY4NDY6c3BfYnRmOjIwMDY1NTQ0NTU0Njk4OjowOjo&url=%2FBoult-Audio-Probass-Bluetooth-Earphones%2Fdp%2FB0B6PF7Y5H%2Fref%3Dsr_1_38_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386846%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Boult Audio FXCharge Wireless in Ear Bluetooth Neckband with ENC Mic, 32H Playtime, Type-C Fast Charging (5Mins=7.5Hrs Playtime), Dual Pairing, Made in India, Biggest 14.2mm Drivers Ear Phones (Green)","₹4,499",999,Boult,ProBass,FXCharge Green,In Ear,Bluetooth 5.2,,,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Wireless-Over-Ear-Headphone/dp/B08HFT4Z1X/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,(Renewed) Skullcandy Crusher Wireless Over-Ear Headphone with Mic (Moab/Red/Black),NaN,,Skullcandy,,Moab/Red/Black,Over Ear,Wireless,,,,,,,Bluetooth,,,,
https://www.amazon.in/Skullcandy-Jib-Ear-Miami-Gray/dp/B07DGPSWY3/ref=sr_1_27?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-27,Skullcandy Jib (S2DUY-L675) Wired In Ear Earphone with Mic (Gray),₹999,699,Skullcandy,Jib with Mic,grey,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Wings-Bluetooth-Environmental-Cancellation-Headphones/dp/B0B63N7GSY/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,"Wings Phantom 550, Gaming TWS Earbuds, with 45 Hours Playtime, Bluetooth 5.3, Environmental Noise Cancellation, Touch Controls Headphones","₹2,999","1,299",Wings,Phantom 550-White,White,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/PTron-Tangent-Bluetooth-Earphones-Assistant/dp/B0B4F5514R/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Headphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bass, Fast Charging Neckband, Voice Assist, IPX4 & in-line Controls (Black/Grey)","₹1,899",549,pTron,Tangent,Black & Grey,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-330ANC-Bluetooth-Earphones/dp/B0B58DXJ7J/ref=sr_1_100?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-100,"boAt Rockerz 330ANC Bluetooth Neckband in Ear Earphones with mic, Crystal Bionic Sound Powered by Dirac Opteo, ANC, 13mm Drivers, ASAP Charge, 24H Playback & ENx Tech(Gunmetal Black)","₹4,999","1,999",boAt,Rockerz 330ANC,Gunmetal Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Meyaar-UpBeat-1-Headphones-Replacements-Smartphones/dp/B09K547JWG/ref=sr_1_59?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-59,"Meyaar SPN UpBeat-1 Earbuds, Wired Headphones with Microphone and Ear Bud Tip Replacements, Universal 3.5 mm Plug for Most Smartphones, Tablets, Noise Isolating, Memory Foam Pads, Deep Bass (White)",₹349,129,Meyaar,Upbeat-1,Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-330-Pro-Bluetooth/dp/B09LJ1TPN6/ref=sr_1_94?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-94,"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dual Pairing, IPX5, with Mic (Navy Blue)","₹2,990","1,799",boAt,Rockerz 330 Pro,Navy Blue,In Ear,Bluetooth 5.2,,,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Headphones-Microphone-Isolating/dp/B08CG2MJW2/ref=sr_1_5?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-5,Meyaar Rplus Edition Deep Bass Wired Durable Metal Earphones Headphones with Microphone in Ear Earbuds Noise Isolating Earphones Remote & Mic Headset Stereo Headphones for Android & iOS - White,₹699,99,Meyaar,Rplus Edition,Metal Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-335-Bluetooth-Assistant/dp/B096YDGX1X/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,"boAt Rockerz 335 Bluetooth in Ear Neckband with Qualcomm aptX & CVC, Upto 30 Hours Playback, ASAP Charge, Signature Sound, IPX5 and BTv5.0(Black)","₹3,990","1,299",boAt,Rockerz 335,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Meyaar-HB-9139-Samsung-Earphone-Android/dp/B08DBJR2LD/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106,Meyaar Zigzag HB-9139 for Samsung Earphone with High Bass 3.5 mm Jack Earphone for Android Mobiles Wired Headset with Mic (Black),₹999,279,Meyaar,,Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/Skullcandy-X5WGFZ-819-Wage-Headphone-White/dp/B009XU8MBM/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,Skullcandy X5WGFZ-819 2XL Wage Headphone (White),"₹4,572","3,198",Skullcandy,X5WGFZ 819,White,On Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Skullcandy-True-Wireless-Earbuds-Black/dp/B09VM2TBZF/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,Skullcandy Jib True 2 Wireless in-Ear Earbuds - Black,"₹9,999","3,148",Skullcandy,JIB TWS-2,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Meyaar-Wired-Earphones-Light-Green/dp/B09422V151/ref=sr_1_110?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-110,Meyaar M-11 Wired in-Ear Earphones with Mic (4 Pack| Pink| Light Pink| Green| Black),"₹1,299",479,Meyaar,Meyaar,Black Pink Light Pink Green,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Philips-Audio-Headphones-TAH4205BK-00/dp/B089WC95CH/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-34,"Philips Audio TAH4205XTBK/00 Bluetooth 5.0, Bass Booster, Quick Charging Upto 29H Playtime, 32mm Driver, Compact Folding Design Bluetooth Wireless On Ear Headphones With Mic (Black)","₹4,999","1,499",Philips Audio,TAH4205BK/00,Black,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TV2P1N8/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,"boAt Rockerz 255 Pro+ Bluetooth in Ear Earphones with Upto 60 Hours Playback, ASAP Charge, IPX7, Dual Pairing and Bluetooth v5.0(Active Black)","₹3,990","1,499",boAt,Rockerz 255 Pro+,Active Black,In Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/Tangent-Lite-Magnetic-Bluetooth-Headphones/dp/B085W8CFLH/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,"PTron Tangent Lite Bluetooth 5.0 Headphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)","₹1,800",649,pTron,Tangent,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Zebronics-Zeb-Buds-10-Earphones-Connector/dp/B08PVSZS5R/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-74,"Zebronics Zeb-Buds 10 (Black) In Ear Wired Earphones with Mic, Metallic Design, L Shaped Connector, 13.5mm NdFeb Drivers",₹699,368,ZEBRONICS,Zeb-Buds 10 (Black),Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Wings-Wireless-Bluetooth-Headphones-Playtime/dp/B0BQW9848B/ref=sr_1_11?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-11,"Wings Phantom 540 Best Low Latency Wireless Earbuds, Bluetooth Headphones, Gaming Case with LED Lights, 45 Hours Playtime, TWS Headset & Touch Controls","₹2,999","1,299",Wings,Phantom 540,Black,,,In Ear,,,,,Wireless,,,,,
https://www.amazon.in/Sony-MDR-ZX110AP-Stereo-Headphones-Black/dp/B00NBR6RDS/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"Sony MDR-ZX110AP Wired On-Ear Headphones with tangle free cable, 3.5mm Jack, Headset with Mic for phone calls and 1 Year Warranty - (Black)","₹1,490","1,480",Sony,MDR ZX110AP,Black,On Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Pride-Lite-Headphones-Cancelling-Tangle-Free/dp/B08SFFP19B/ref=sr_1_67?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-67,"PTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise Cancelling Headset with 1.2m Tangle-Free Cable & 3.5mm Aux - (Blue)",₹749.17,229,pTron,Pride Lite,Blue,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-SP-27-India-Headset-Earphone/dp/B09FCM1H9B/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,Meyaar 2 Pack SP-27 Made in India Headset Wired in-Ear Earphone with Mic (Black + White) (Pack of 2),₹999,249,Meyaar,SP-27(White + Black),White + Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Boat-BassHeads-900-Wired-Headphone/dp/B074ZF7PVZ/ref=sr_1_2?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-2,boAt BassHeads 900 On-Ear Wired Headphone with Mic,"₹2,490",849,boAt,BassHeads,Carbon Black,On Ear,Wired,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-245-Bluetooth-Neckband/dp/B0BBVF6681/ref=sr_1_64?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-64,"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, ASAP Charge, 20HRS Playtime,IPX4, Dual Pairing & BT v5.3(Oceana Grey)","₹2,990","1,199",boAt,Rockerz,Oceana grey,In Ear,Bluetooth 5.3,,,,,,,,,,,
https://www.amazon.in/Meyaar-Headphones-Microphone-Compatible-Smartphones/dp/B095XM5W8J/ref=sr_1_98?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-98,"Meyaar Beex Earbuds, Headphones with Microphone Pack of 3, Earbuds Wired, Stereo in-Ear Earphones, Compatible with Android Smartphones, MP3 Players, Fits 3.5mm Interface (3 Pack| 1 Black| 2 White)",₹999,379,Meyaar,Meyaar,Black & White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/boAt-Bluetooth-Neckband-Headphones-Luscious/dp/B0BR5KBCS2/ref=sr_1_115?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-115,boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband (Active Black) & Rockerz 450 Bluetooth On Ear Headphones with Mic(Luscious Black) & Stone 180 5W Bluetooth Speaker,NaN,,boAt,,Active Black,In Ear,वायरलस,,,,,,,Bluetooth,,,,
https://www.amazon.in/Zebronics-Zeb-Yoga-N1-Assistant-Blue/dp/B09Z8548GT/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54,"ZEBRONICS Zeb Yoga N1 Wireless in Ear Neckband with 50ms Low Latency Gaming Mode, 20H Backup, Voice Assistant, Splash Proof, BT v5.2, Type C, Dual Pairing and Call Function (Blue)","₹2,999","1,063",ZEBRONICS,ZEB-YOGA N1 (Blue),Blue,In Ear,Bluetooth 5.2,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Wireless-Headphone-Noise-Isolating-Technology/dp/B08G1Y1V26/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,Skullcandy Hesh EVO Over Ear True Black.,"₹22,999","7,499",Skullcandy,Hesh Evo,Black,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Microphone-Headphones-Smartphones/dp/B08CQ6NJZQ/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,"Meyaar SPN Edition Wired Durable Earphone Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Ear Buds for All Smartphones (Metal White)",₹999,119,Meyaar,SPN,Metal White,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/pTron-Launched-Bassbuds-Bluetooth-Headphone/dp/B0BQFLV18G/ref=sr_1_55?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-55,"pTron Newly Launched Bassbuds Zen in-Ear Wireless TWS Earbuds with Quad ENC Mic TruTalk, 50Hrs Playtime, Bluetooth Headphone 5.3 with Mic, Deep Bass, Touch Control, Type-C Fast Charging & IPX4 (Black)","₹3,799","1,297",pTron,Bassbuds,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Bassheads-Wired-Earphones-Active/dp/B0BR42BTVS/ref=sr_1_113?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-113,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue) & Bassheads 242 in Ear Wired Earphones with Mic(Active Black),NaN,,boAt,,Blue,In Ear,वायरड,,,,,,,Bluetooth,,,,
https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Supporting-Metallic-Yellow/dp/B09GFXF1VD/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with mic, Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Dual Pairing, Magnetic Earpiece (Metallic Yellow)","₹1,499",499,ZEBRONICS,ZEB-EVOLVE,Metallic Yellow,In Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/boAt-Airdopes-Fuel-Classic-Black/dp/B0BL7TT2JR/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-74,"boAt Newly Launched Airdopes Fuel Signature Sound, Quad Mics, ENx™ Tech, Beast™ Mode, 50H Playtime, ASAP™ Charge, IPX4, IWP™, Touch Controls(Classic Black)","₹4,990","1,499",boAt,Airdopes Fuel,Classic Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/PLUSPOINT-Headphone-Different-Cartoon-Quality/dp/B097Q1FMXP/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B097Q1FMXP&pd_rd_r=a46c679d-f1f1-411c-89ac-a5fc23a33e7c&pd_rd_w=cYK1X&pd_rd_wg=QuhMG&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=4YD95A732J1W2D7JV1T3&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-6-9e85f757-0438-470e-8160-8465beaa22d5,PLUSPOINT Kids Headphone with Different Themes | Funny Cute Cartoon Models for Boys with Wire | high Sound Quality | No harm to Kids Ears,₹999,422,PLUSPOINT,,Multi,,Wired,,,,,,,,collapsible,Toy and Box,,
https://www.amazon.in/boAt-Airdopes-393ANC-Wireless-Bluetooth/dp/B0BJKFY1W1/ref=sr_1_110?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-110,"boAt Airdopes 393ANC True Wireless in Ear Earbuds with 32dB Hybrid ANC, Quad Mics with ENx™ Tech, 30 Hours Playback, Beast™ Mode,ASAP™ Charge,Ambient Mode,Bluetooth v5.2 IWP™,IPX5(Rogue Black)","₹4,990","2,299",boAt,Airdopes 393ANC,Rogue Black,In Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/ZEBRONICS-Wire-Less-Buds-Sound/dp/B0BCG57KQT/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106,ZEBRONICS Wire Less Ear Buds Zeb Sound Bomb 6,"₹2,999",999,ZEBRONICS,ZEB SOUND BOMB 6,RED,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Airdopes-Fuel-Pearl-White/dp/B0BL8BNV36/ref=sr_1_118?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-118,"boAt Newly Launched Airdopes Fuel Signature Sound, Quad Mics, ENx™ Tech, Beast™ Mode, 50H Playtime, ASAP™ Charge, IPX4, IWP™, Touch Controls(Pearl White)","₹4,990","1,499",boAt,Airdopes Fuel,Pearl White,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Replacement-Headphone-Compatible-Headphones-High-Quality/dp/B09TDFQ891/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B09TDFQ891&pd_rd_r=f8116dc2-3532-467f-883f-4b1a03d05e51&pd_rd_w=5kirW&pd_rd_wg=4iLIw&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=K6HYQ2G8XRH369B47TFP&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-8-9e85f757-0438-470e-8160-8465beaa22d5,"Crysendo 70mm Protein Leather Cushions | Replacement Headphone Ear Pads | 1.5cm Thick Replacement Headphone Ear Pads| Compatible with Phi-lips SHL 3000, shb5500, SHB 3060 Headphones Cushion | High-Quality Protein Leather & Memory Foam Earpad (Black)",₹849,449,CRYSENDO,,sony CH 500,,,,,Faux Leather,Headphones,20 x 15 x 5 Centimeters,,,,,,
https://www.amazon.in/Bassbuds-Jets-Bluetooth-Headphones-Resistant/dp/B08S1BCT5Q/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,"PTron Bassbuds Jets True Wireless Bluetooth 5.0 in Ear Earbuds, 20Hrs Total Playback with Case, Deep Bass, Touch Control, IPX4 Water Resistant, Voice Assistant, with Mic & Digital Display (Black)","₹2,699",699,pTron,Bassbuds,Jet Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Bluetooth-Headphones-Playback-Multifunction/dp/B0BK8L2MW5/ref=sr_1_76?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-76,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback & Airdopes 121v2 True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers & Multifunction Controls(Active Black)",NaN,,boAt,,Luscious Black,On Ear,वायरलस,,,,,,,Bluetooth,,,,
https://www.amazon.in/Skullcandy-Cassette-Wireless-Headphone-Black/dp/B07VT1Z7DV/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,Skullcandy Cassette Wireless On-Ear Headphone with Mic (Black),"₹7,999","2,799",Skullcandy,Cassette BT,Black,On Ear,Bluetooth,,,,,,,,,,,
