product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
344,https://www.amazon.in/Skullcandy-Wireless-Earbuds-Resistant-Tracking/dp/B0857JQFYP/ref=sr_1_73?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-73,skullcandy indy evo truly wireless bluetooth in ear earbud with mic deep red,12999.0,5998.0,skullcandy,indy evo,deep red,in ear,wireless
345,https://www.amazon.in/Zebronics-Zeb-Bang-Bluetooth-Headphone-Assistant/dp/B07YNVFDK6/ref=sr_1_39?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-39,zebronic zebbang foldable wireless bt headphone come with 40 mm driver aux connectivity call function 16hrs playback time support voice assistant green,1399.0,709.0,zebronic,zebbang,green,on ear,wireless bluetooth 50
346,https://www.amazon.in/Skullcandy-Bluetooth-Wireless-Headphones-Microphone/dp/B07CVGVK4S/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,skullcandy hesh3 wireless overear headphone with mic vicegraycrimson,9999.0,5599.0,skullcandy,hesh3 bt,vicegraycrimson,over ear,wireless
347,https://www.amazon.in/ZEBRONICS-Jumbo-Bluetooth-Wireless-Assistant/dp/B0BGSD5N46/ref=sr_1_80?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-80,zebronic jumbo lite with 70 hour backup bluetooth v52 wireless in ear neckband fast charge enc call gaming mode upto 50ms voice assistant dual pairing splash proof and type c green,2999.0,853.0,zebronic,zeb yoga 7 jumbo lite,green,in ear,wireless
348,https://www.amazon.in/ZEBRONICS-Zeb-BRO-PRO-Earphones-Red/dp/B08V54MWVY/ref=sr_1_103?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-103,zebronic zebbro pro in ear wire stereo earphone with mic 35 mm audio input jack 10 mm driver inline mic 12 metre cable red,449.0,199.0,zebronic,zebbro pro earphone red,red,in ear,wire
349,https://www.amazon.in/Skullcandy-Crusher-Over-Ear-Bluetooth-Headphones/dp/B01DWH77GC/ref=sr_1_12?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-12,skullcandy crusher overear bluetooth headphone with mic black,16999.0,9999.0,skullcandy,crusher,black,over ear,bluetooth
350,https://www.amazon.in/ZEBRONICS-Zeb-Paradise-Bluetooth-Headphone-Headset/dp/B08538YSXL/ref=sr_1_35?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-35,zebronic zeb paradise wireless bt headphone come with 40 mm driver aux connectivity build in fm call function 15hrs playback time and support micro sd card green,1399.0,999.0,zebronic,zeb paradise,green,on ear,wireless
351,https://www.amazon.in/boAt-Rockerz-255-Neo-Bluetooth/dp/B09NYK3CF2/ref=sr_1_69?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-69,boat rockerz 255 neo inear bluetooth neckband with mic with enx tech smart magnetic bud asap charge upto 25 hour playback 12 mm driver beast mode dual pair active black,2990.0,1299.0,boat,rockerz 255 neo,active black,in ear,bluetooth 52
352,https://www.amazon.in/Meyaar-SPN-SP-29-HF-61-Headset-Earphone/dp/B09GDB1T9F/ref=sr_1_98?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-98,meyaar spnsp29 beex hf61 combo of 2 ultra high bass headset wire inear earphone with mic pack of 2 black,999.0,289.0,meyaar,sp29 hf61,black 2 pack,in ear,wire
353,https://www.amazon.in/boAt-Rockerz-245v2-Bluetooth-Resistance/dp/B097DTJRWZ/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,boat rockerz 245v2 bluetooth wireless in ear earphone with upto 8 hour playback 12 mm driver ipx5 magnetic eartip integrate control and lightweight design with mic navy blue,2490.0,999.0,boat,rockerz,navy blue,in ear,bluetooth 52
354,https://www.amazon.in/ZEBRONICS-Bluetooth-Assistant-Transparent-Rechargeable/dp/B0BYJWNFXZ/ref=sr_1_30?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-30,zebronic pod 2 wireless tws earbud with bluetooth 53 lead display voice assistant call function transparent charge case touch control builtin rechargeable battery blue,2199.0,699.0,zebronic,zebpod 2 blue,blue,in ear,wireless
355,https://www.amazon.in/Zebronics-Zeb-Sound-G1-Earbuds-Assistant/dp/B09NNT96BF/ref=sr_1_110?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-110,zebronic sound bomb g1 game bluetooth true wireless stereo in ear earbuds 50ms low latency aac support flash connect deep bass splash proof voice assistant bt v50 with mic black,3999.0,957.0,zebronic,zebsound bomb g1 black,black,in ear,wireless
356,https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S7QXSKS/ref=sr_1_47?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-47,boat basshead 242 in ear wire earphone with micspirit lime,1490.0,599.0,boat,basshead 242,spirit lime,in ear,35 mm jack
357,https://www.amazon.in/boAt-Bassheads-242-Wired-Earphones/dp/B08H9Z3XQW/ref=sr_1_39?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-39,boat basshead 242 in ear wire earphone with micblue,1490.0,501.0,boat,basshead 242,blue,in ear,35 mm jack
358,https://www.amazon.in/boAt-Rockerz-Bluetooth-Neckband-Playtime/dp/B0BBVC2QVV/ref=sr_1_21?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-21,boat rockerz 245 pro bluetooth neckband in ear with mic beast modesuper low latency for game enx tech for clear call asap charge 20hrs playtimeipx4 dual pair bt v53fiery black,2990.0,1099.0,boat,rockerz,fiery black,in ear,wireless
359,https://www.amazon.in/Meyaar-Earphones-Microphone-Isolating-Headphones/dp/B089Y272FD/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-74,meyaar spn wire durable metal earphone sp26 with microphone deep bass clear sound noise isolate in ear headphone stereo ear bud for cell phone laptop tablet metal white,799.0,199.0,meyaar,sp26,metal white,in ear,wire usb
360,https://www.amazon.in/boAt-Rockerz-335-Bluetooth-Assistant/dp/B096YC9Z6T/ref=sr_1_68?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-68,boat rockerz 335 bluetooth wireless in ear earphone with qualcomm aptx cvc upto 30 hour playback asap charge signature sound ipx5 and btv50 with mic blue ocean,3990.0,1299.0,boat,rockerz 335,blue ocean,in ear,wireless
361,https://www.amazon.in/Zebronics-Zeb-Thunder-PRO-Headphone-Supporting/dp/B097JN5V18/ref=sr_1_12?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-12,zebronic zebthunder pro onear wireless headphone with btv50 up to 21 hour playback 40 mm driver with deep bass wire mode usbc type chargingblackblue,1899.0,850.0,zebronic,zebthunder problue,blue,over ear,wireless
362,https://www.amazon.in/Rockerz-261-Wireless-Earphones-Raging/dp/B07KY3G7PZ/ref=sr_1_36?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-36,boat rockerz 261 in ear wireless earphone with micrage red,4990.0,1199.0,boat,rockerz,rage red,in ear,wireless
363,https://www.amazon.in/Zebronics-90-Pro-Resistant-Black/dp/B08RJ1VLFK/ref=sr_1_86?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-86,zebronic zebyoga 90 pro wireless bluetooth in ear neckband earphone with rapid chargedual pairingmagnetic earpiecesplash prooftype c charge with mic black,2999.0,599.0,zebronic,zebronic zeb yoga 90 pro,black,in ear,wireless
364,https://www.amazon.in/Rockerz-450-Masaba-Bluetooth-Headphone/dp/B08T5W1C5F/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,boat rockerz 450 masaba edition upto 15 hour playback 40 mm driver pad ear cushion and dual mode bluetooth wireless on ear headphone with mic and aztec fusion,3990.0,1330.0,boat,rockerz 450,aztec fusion,on ear,wireless
365,https://www.amazon.in/Meyaar-Noise-Isolating-Wired-Earphone/dp/B09DZ46KMC/ref=sr_1_103?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-103,meyaar m11 noise isolate wire inear earphone with mic black pink 2 pack,999.0,279.0,meyaar,m11,black pink 2 pack,in ear,wire
366,https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Playtime-DeepBass/dp/B0BC1XFSLK/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54,ptron bassbuds xtreme truly wireless in ear earbud with mic 32hrs playtime bluetooth headphone 53 13 mm driver stereo call tws earbud deep bass ipx4 typec fast charge blueblack,4599.0,799.0,ptron,bassbuds xtreme,blueblack,nan,nan
367,https://www.amazon.in/Mi-Earphone-Basic-Ultra-deep/dp/B07QJYB8BC/ref=sr_1_65?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-65,xiaomi wire inear earphone with mic ultra deep bass metal sound chamber blue,599.0,429.0,xiaomi,mi earphone basic blue,blue,in ear,wire
368,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfbXRmOjIwMTEwNDc1Mjg1NTk4OjowOjo&url=%2FSennheiser-HD-Headphones-Cancellation-Headphone%2Fdp%2FB08D1CD3Q9%2Fref%3Dsr_1_59_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,sennheiser hd 458 anc foldable bluetooth wireless over ear headphone with mic alexa builtin active noise cancellation 30hour battery life usbc fast charge black,14990.0,8946.0,sennheiser,over ear,black red,over ear,wireless
369,https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Playtime-DeepBass/dp/B0BC1WNLFT/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,ptron bassbuds xtreme truly wireless in ear earbud with mic 32hrs playtime bluetooth headphone 53 13 mm driver stereo call tws earbud deep bass ipx4 typec fast charge greyblack,4599.0,799.0,ptron,bassbuds xtreme,greyblack,nan,nan
370,https://www.amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B09XS7JWHH&pd_rd_r=1cb6f1c2-74bd-4363-9b5b-5c49829fd815&pd_rd_w=fkLi0&pd_rd_wg=1uKe7&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=0QJBXCMCN5JZQVSGJFJW&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-5-9e85f757-0438-470e-8160-8465beaa22d5,sony wh1000xm5 wireless industry lead active noise cancel headphone 8 mic for clear call 30hr battery 3 min quick charge 3 hour playback multi point connectivity alexa black,34990.0,29990.0,sony,wh1000xm5bmin,black,over ear,wireless
371,https://www.amazon.in/JBL-Wireless-Headphones-Bluetooth-Assistant/dp/B08QTYYNDN/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,jbl tune 510bt on ear wireless headphone with mic up to 40 hour playtime pure bass quick charge dual pairing bluetooth 50 voice assistant support for mobile phone black,4499.0,2899.0,jbl,tune,black,on ear,bluetooth 50
372,https://www.amazon.in/JBL-Cancellation-Headphones-Headphone-Assistant/dp/B096FZQ5WC/ref=sr_1_45?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-45,jbl tune 760nc over ear anc wireless headphone with mic up to 50 hour playtime pure bass google fast pair dual pair aux voice assistant support for mobile phone blue,7999.0,4999.0,jbl,tune,blue,over ear,bluetooth 50
373,https://www.amazon.in/Wings-Wireless-Controls-Bluetooth-Earphones/dp/B09YD7ZBZ2/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,wing phantom 205 wireless earbud touch control bluetooth 53 wireless neckband earphone with enc mic 40ms low latency and 50 hrs of total playtime,2999.0,899.0,wing,wlphantom205blk,black,nan,nan
374,https://www.amazon.in/Skullcandy-Wireless-Over-Ear-Headphone-Adjustable-Technology/dp/B08FCGH2RL/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,skullcandy crusher evo wireless overearheadphone with rapid charge personal sound app and builtin tile find technology with mic black,37999.0,15499.0,skullcandy,crusher evo,black,over ear,wireless
375,https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DDBN1YH/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,ptron bassbuds duo in ear earbud with 32hrs total playtime bluetooth 51 wireless headphone stereo audio touch control tws with mic typec fast charge ipx4 voice assistance white,2599.0,899.0,ptron,bassbud,moon white,in ear,wireless
376,https://www.amazon.in/Zebronics-Bluetooth-Headphone-Multifunction-Black/dp/B088FM4QG4/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-37,zebronic zebduke bluetooth wireless over ear headphone with mic black,1999.0,1299.0,zebronic,zebduke,black,over ear,wireless
377,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk3NzY5OTY5OTM3NDI0OjE2ODQzODY4NTI6c3BfbXRmOjIwMTU2OTc1MDY1MDk4OjowOjo&url=%2FBell-Headphone-18hz-24Khz-Frequency-BLHP105AGLD-Gold%2Fdp%2FB0B58M1DLW%2Fref%3Dsr_1_70_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386852%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,bell blhp105 wire onear headphone with tangle free cable35 mm jack headset with 18hz24khz frequency response 32ohm impedance flexible 2d axis fold mechanism headphone blhp105agldgold,1399.0,399.0,bell,blhp 105a wire headphone,gold,on ear,wire
378,https://www.amazon.in/Skullcandy-Dime-Ear-Wireless-Earbuds/dp/B09NPB1XH4/ref=sr_1_79?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-79,skullcandy dime 2 inear true wireless earbud with mic dark blue,7999.0,2698.0,skullcandy,dime 2 tws,blue,in ear,wireless
379,https://www.amazon.in/ZEBRONICS-Bluetooth-Headphone-Assistant-Rechargeable/dp/B09NNTG36Z/ref=sr_1_48?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-48,zebronic zebbang pro bluetooth v50 on ear headphone 30h backup foldable design call function voice assistant feature builtin rechargeable battery type c charge 40 mm driver and aux blue,2499.0,999.0,zebronic,zeb bang pro blue,blue,on ear,bluetooth 50
380,https://www.amazon.in/ZEBRONICS-Zeb-Buds-C2-Controller-Red/dp/B08V8DJBK3/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,zebronic zebbud c2 in ear type c wire earphone with mic braid 12 metre cable metallic design 10 mm driver in line mic volume controller red,699.0,425.0,zebronic,zeb bud c2 red,red,in ear,wire
381,https://www.amazon.in/ZEBRONICS-Aquaman-Wireless-Earbuds-Assistant/dp/B0BSL5VZ7V/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,zebronic dc aquaman edition sound bomb 7 tws wireless in ear earbud with 40h backup rapid charge 50ms gaming mode enc mic voice assistant flash connect splash proof bt v52 and type c,4899.0,1276.0,zebronic,zeb sound bomb 7 aquaman,aquaman,in ear,wireless
382,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDAwMDQ0MDM4MDg5NjE6MTY4NDM4Njg3MDpzcF9idGY6MjAwODQzMTg4NDQzOTg6OjA6Og&url=%2FBassbuds-Bluetooth-Immersive-Lightweight-Assistance%2Fdp%2FB0B9SVCYJD%2Fref%3Dsr_1_46_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386870%26refinements%3Dp_89%253APTron%26rnid%3D3837712031%26s%3Delectronics%26sprefix%3D%252Caps%252C1567%26sr%3D1-46-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,ptron bassbuds b21 bluetooth 52 truly wireless tws earbud with mic immersive sound stereo call 24hrs playtime lightweight headphone touch control voice assistance ipx4 black,2599.0,775.0,ptron,bassbud b21,black,nan,nan
383,https://www.amazon.in/Sony-Waterproof-Headphones-Microphone-International/dp/B08B12M92B/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,sony wisp600n premium waterproof bluetooth wireless extra bass sport inear 6 hr of playback headphonesmicrophone international version blue,20784.0,15784.0,sony,sp600n,blue,in ear,bluetooth
384,https://www.amazon.in/Zebronics-Zeb-Thunder-Bluetooth-Headphone-Input/dp/B07L8JTZ4H/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,zebronic zebthunder wireless bluetooth over the ear headphone fm msd 9 hrs playback with mic blue,1399.0,638.0,zebronic,zebthunder,blue,over ear,wireless wire
385,https://www.amazon.in/Skullcandy-Truly-Wireless-Earbuds-Black/dp/B08X1QWB9W/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-31,skullcandy dime true wireless inear bluetooth earbud compatible with iphone and androidcharging case and microphonegreat for gym sport and gaming ipx4 water dust resistant black,7499.0,2337.0,skullcandy,dime,true black,in ear,wireless
386,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfbXRmOjIwMTUzMDIyMTYzNjk4OjowOjo&url=%2FSkullcandy-Cancellation-Wireless-Headphone-Technology%2Fdp%2FB08G1ZBKGP%2Fref%3Dsr_1_60_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,skullcandy hesh anc bluetooth wireless overear headphone with mic black,29999.0,9999.0,skullcandy,hesh anc,black,over ear,wireless
387,https://www.amazon.in/boAt-Rockerz-558-Bluetooth-Headphones/dp/B0BVRGZ9FV/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,boat rockerz 558 bluetooth wireless over ear headphone with mic upto 20 hour playback 50 mm driver soft padded ear cushion and physical noise isolationarmy green,4999.0,1799.0,boat,rockerz 550,green,over ear,bluetooth
388,https://www.amazon.in/boAt-Bassheads-220-Earphones-Raging/dp/B0BRXWF8LQ/ref=sr_1_35?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-35,boat basshead 220 wire in ear earphonesrage red indi,999.0,499.0,boat,basshead,indi red,in ear,wire
389,https://www.amazon.in/Wings-Phantom-Wireless-Playtime-Bluetooth/dp/B0B9X16B9B/ref=sr_1_38?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-38,wing phantom 260 truly wireless in ear earbuds fast charge up to 30hrs playtime gaming earbud with low latency 40 ms case with lead light bluetooth 53 tws,2999.0,1999.0,wing,phantom,white,nan,nan
390,https://www.amazon.in/Renewed-Skullcandy-S2DUYK-343-Jib-Black/dp/B07JC3NNQL/ref=sr_1_33?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-33,renew skullcandy s2duyk343 jib with mic black,2499.0,639.0,skullcandy,s2duyk 343,black,nan,nan
391,https://www.amazon.in/Tangent-Bluetooth-Earphones-Assistant-Resistant/dp/B0BSFNBBHL/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17,ptron tangent duo bluetooth 52 wireless in ear earphone with mic 24hrs playback 13 mm driver deep bass fast charge typec neckband dual pair voice assistant ipx4 water resistant black,1899.0,549.0,ptron,tangent,black,nan,nan
392,https://www.amazon.in/Meyaar-Abhinandan-Earphones-Microphone-Headphones/dp/B095YV6W1S/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,meyaar beex abhinandan wire durable metal earphone earbud with microphone deep bass clear sound noise isolate in ear headphone stereo ear bud for cell phone laptop tablet metal black,999.0,119.0,meyaar,abhinandan,metal black,in ear,wire
393,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfYXRmX25leHQ6MjAwMjU4MzM2NDcyOTg6OjA6Og&url=%2FJBL-Cancellation-Headphones-Playtime-Assistant%2Fdp%2FB096FYLJ6M%2Fref%3Dsr_1_49_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,jbl tune 760nc wireless over ear active noise cancellation headphone with mic up to 50 hour playtime pure bass dual pairing aux voice assistant support for mobile phone black,7999.0,4999.0,jbl,tune,black,over ear,bluetooth 50
394,https://www.amazon.in/Wings-PowerPods-Bluetooth-Earphones-Headphones/dp/B07WW5BGPB/ref=sr_1_27?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-27,wing powerpod wireless earbud with 150hr playtime massive 2500mah digital display case battery hd mic call gaming mode with 40ms low latency ipx5 waterproof,9499.0,1499.0,wing,wing powerpod,black,in ear,wireless
395,https://www.amazon.in/Wings-Bluetooth-Wireless-Headphones-Playtime/dp/B0BMF2PDK6/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,wing phantom 800 good low latency 40ms earbud bluetooth wireless headphone gaming case lead light 50 hour playtime inear airpod with mic touch control tws headset,2999.0,1260.0,wing,phantom,black,nan,nan
396,https://www.amazon.in/Meyaar-Electro-SJ-13-Microphone-Headphones/dp/B08D9GWBYC/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72,meyaar candy electro sj13 series with super heavy bass stereo earphones earbud with remote microphone for laptop gaming noise isolate tangle free headset in ear headphone black,999.0,129.0,meyaar,sj 13,black,in ear,wire usb
397,https://www.amazon.in/Meyaar-Alpha-2-Ultralight-Weight-Headphones/dp/B09FKN9L8Z/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,meyaar alpha2 ultralight weight wire on ear headphone with mic red black,1499.0,399.0,meyaar,alpha2,red black,on ear,wire
